TIME,S,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,Z
-0.0033333333333338544,0,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,0.0
0.0799999999999983,0,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,-0.2999999999999545
0.16333333333333044,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,5.5
0.24666666666666615,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.5
0.3299999999999983,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,5.7999999999999545
0.41333333333333044,8000,24.3,24.3,24.3,24.6,25.1,25.6,24.3,24.3,23.2,24.0,23.6,22.9,5.7999999999999545
0.49666666666666615,8000,24.3,24.3,24.3,24.6,25.1,25.6,24.3,24.3,23.2,24.0,23.6,22.9,5.7999999999999545
0.5799999999999983,8000,24.3,24.3,24.3,24.6,25.1,25.6,24.3,24.3,23.2,24.0,23.6,22.9,7.100000000000023
0.6633333333333304,8000,24.3,24.3,24.3,24.6,25.1,25.6,24.3,24.3,23.2,24.0,23.6,22.9,7.399999999999977
0.7466666666666661,8000,24.3,24.3,24.3,24.6,25.1,25.6,24.3,24.3,23.2,24.0,23.6,22.9,7.100000000000023
0.8299999999999983,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.5
0.9133333333333304,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.7999999999999545
0.9966666666666661,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.5
1.0799999999999983,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.7999999999999545
1.1633333333333304,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,7.100000000000023
1.2466666666666661,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,7.100000000000023
1.3299999999999983,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.7999999999999545
1.413333333333334,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,7.100000000000023
1.4966666666666626,8000,24.3,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,7.100000000000023
1.5799999999999983,8000,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.7999999999999545
1.663333333333334,8000,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.7999999999999545
1.7466666666666626,8000,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,7.100000000000023
1.8299999999999983,8000,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,7.399999999999977
1.913333333333334,8000,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.5
1.9966666666666626,8000,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,6.7999999999999545
2.0799999999999983,8000,24.4,24.3,24.3,24.6,25.1,25.5,24.3,24.3,23.2,24.0,23.6,22.9,8.299999999999955
